Event date,Event,Ticket ID,Payment date,Ticket price buyer,Original ticket price,Ticket listing price,Revenue,Event ID,Seller user ID,Buyer user ID,Listing created Date,Meets ticket Fairshare conditions? (Yes / No),Refund created Date,Kickback,Fairshare
2024-05-31,Daring Dragon,25684283,2024-05-30,€42.72,€61.60,€39.50,€3.27,5e160574-2903-43c6-bf2b-9091ba693c26,12717514,5367418,2024-05-29,No,,€0.33,€0.33
2024-05-31,Daring Dragon,22072747,2023-10-09,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,9517901,11909608,2023-10-09,Yes,,€0.72,€5.10
2024-05-05,Golden Giraffe,25149569,2024-05-05,€34.61,€33.00,€32.00,€2.64,e0d78d5c-7086-4d89-87ef-b1388f842f2c,12572038,13636579,2024-05-04,No,,€0.26,€0.26
2024-05-29,Curious Cactus,25349239,2024-05-26,€59.48,€87.36,€55.00,€4.54,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,11554518,9453415,2024-05-15,No,,€0.45,€0.45
2024-05-23,Electric Emu,25493195,2024-05-23,€43.26,€95.20,€40.00,€3.30,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13750593,13350080,2024-05-21,No,,€0.33,€0.33
2024-05-27,Brilliant Banjo,25633659,2024-05-27,€138.69,€128.24,€128.24,€10.60,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,1912739,2535937,2024-05-27,No,,€1.06,€1.06
2024-05-29,Curious Cactus,25654123,2024-05-29,€45.42,€64.96,€42.00,€3.47,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13872839,3668082,2024-05-28,No,,€0.35,€0.35
2024-05-05,Golden Giraffe,25121811,2024-05-04,€64.89,€72.80,€60.00,€4.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13622314,4102494,2024-05-03,No,,€0.50,€0.50
2024-05-24,Hungry Hedgehog,25278918,2024-05-11,€116.29,€116.29,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,13326895,8100884,2024-05-11,No,,€0.89,€0.89
2024-05-27,Brilliant Banjo,25633607,2024-05-27,€140.60,€178.64,€130.00,€10.74,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,1248334,10402262,2024-05-27,No,,€1.07,€1.07
2024-05-31,Daring Dragon,25735817,2024-05-31,€27.04,€72.80,€25.00,€2.06,5e160574-2903-43c6-bf2b-9091ba693c26,8430845,11909608,2024-05-31,No,,€0.21,€0.21
2024-05-05,Golden Giraffe,25145613,2024-05-04,€68.13,€61.60,€63.00,€5.20,e0d78d5c-7086-4d89-87ef-b1388f842f2c,4132367,3513815,2024-05-04,No,,€0.52,€0.52
2024-05-25,Jubilant Jellybean,25363024,2024-05-16,€116.29,€89.60,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,10916693,12565645,2024-05-16,Yes,,€0.89,€6.27
2024-05-24,Hungry Hedgehog,25535066,2024-05-23,€152.63,€117.60,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,7169496,11855376,2024-05-23,Yes,,€1.17,€8.23
2024-05-25,Jubilant Jellybean,25587208,2024-05-25,€96.90,€89.60,€89.60,€7.40,2772b208-9bd2-4817-a281-af19555e0ec5,12085128,13841728,2024-05-25,No,,€0.74,€0.74
2024-05-05,Golden Giraffe,25162157,2024-05-05,€48.67,€61.60,€45.00,€3.72,e0d78d5c-7086-4d89-87ef-b1388f842f2c,10230573,220636,2024-05-05,No,,€0.37,€0.37
2024-05-23,Electric Emu,25528065,2024-05-23,€37.85,€123.00,€35.00,€2.89,62df8913-4e36-4cb0-a971-44b8ccff3d7b,185970,5848953,2024-05-23,No,,€0.29,€0.29
2024-05-26,Lucky Llama,25611350,2024-05-26,€69.99,€85.00,€64.71,€5.36,dcd3cee8-dbe6-48fa-a229-f544c6857872,3141790,3522595,2024-05-26,No,,€0.54,€0.54
2024-05-31,Daring Dragon,25732723,2024-05-31,€29.20,€50.40,€27.00,€2.23,5e160574-2903-43c6-bf2b-9091ba693c26,6522234,13909982,2024-05-31,No,,€0.22,€0.22
2024-05-26,Lucky Llama,25520123,2024-05-25,€86.52,€95.00,€80.00,€6.62,dcd3cee8-dbe6-48fa-a229-f544c6857872,6737494,3058141,2024-05-22,No,,€0.66,€0.66
2024-05-27,Brilliant Banjo,25609442,2024-05-26,€108.15,€128.00,€100.00,€8.27,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,10731868,1904462,2024-05-26,No,,€0.83,€0.83
2024-05-31,Daring Dragon,25693828,2024-05-30,€34.61,€61.60,€32.00,€2.64,5e160574-2903-43c6-bf2b-9091ba693c26,13892400,13892487,2024-05-30,No,,€0.26,€0.26
2024-05-31,Daring Dragon,25039800,2024-05-28,€32.45,€72.80,€30.00,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,1249650,4538380,2024-04-28,No,,€0.25,€0.25
2024-05-05,Golden Giraffe,25087756,2024-05-01,€78.95,€61.60,€73.00,€6.04,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13606347,319064,2024-05-01,Yes,,€0.60,€3.88
2024-05-29,Curious Cactus,25087892,2024-05-01,€113.37,€87.36,€104.83,€8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13606412,558517,2024-05-01,Yes,,€0.87,€6.11
2024-05-05,Golden Giraffe,25155382,2024-05-05,€44.34,€72.80,€41.00,€3.38,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13637000,5260550,2024-05-05,No,,€0.34,€0.34
2024-05-24,Hungry Hedgehog,25332327,2024-05-14,€136.62,€117.60,€126.32,€10.44,a9f8217c-e4ac-45de-a588-36521e661c14,12033271,10324269,2024-05-14,Yes,,€1.04,€1.20
2024-05-23,Electric Emu,25482867,2024-05-22,€32.45,€95.20,€30.00,€2.48,62df8913-4e36-4cb0-a971-44b8ccff3d7b,9040314,3115598,2024-05-21,No,,€0.25,€0.25
2024-05-31,Daring Dragon,25725686,2024-05-31,€24.90,€72.80,€23.02,€1.90,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,13906903,2024-05-31,No,,€0.19,€0.19
2024-05-31,Daring Dragon,22955334,2023-11-29,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,11610281,8504266,2023-11-29,Yes,,€0.72,€5.10
2024-05-05,Golden Giraffe,24732076,2024-04-11,€94.48,€72.80,€87.36,€7.22,e0d78d5c-7086-4d89-87ef-b1388f842f2c,93191,3056591,2024-04-11,Yes,,€0.72,€5.10
2024-05-31,Daring Dragon,24861105,2024-04-20,€73.54,€72.80,€68.00,€5.62,5e160574-2903-43c6-bf2b-9091ba693c26,138212,95845,2024-04-19,No,,€0.56,€0.56
2024-05-05,Golden Giraffe,25156902,2024-05-05,€43.26,€61.60,€40.00,€3.31,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13638240,507983,2024-05-05,No,,€0.33,€0.33
2024-05-29,Curious Cactus,25416898,2024-05-18,€86.52,€87.36,€80.00,€6.61,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2404081,1549450,2024-05-18,No,,€0.66,€0.66
2024-05-25,Jubilant Jellybean,25482233,2024-05-21,€116.29,€89.60,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,7889755,13791384,2024-05-21,Yes,,€0.89,€6.27
2024-05-23,Electric Emu,25498782,2024-05-22,€61.65,€123.20,€57.00,€4.71,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13801528,13808496,2024-05-21,No,,€0.47,€0.47
2024-05-29,Curious Cactus,25511329,2024-05-26,€54.08,€76.16,€50.00,€4.13,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,7032294,1731335,2024-05-22,No,,€0.41,€0.41
2024-05-23,Electric Emu,25533259,2024-05-23,€42.90,€95.20,€39.67,€3.27,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1912739,2414774,2024-05-23,No,,€0.33,€0.33
2024-05-27,Brilliant Banjo,25636604,2024-05-27,€129.78,€178.00,€120.00,€9.92,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,1364561,8796408,2024-05-27,No,,€0.99,€0.99
2024-05-29,Curious Cactus,25584063,2024-05-28,€37.85,€53.76,€35.00,€2.89,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2027544,13202185,2024-05-25,No,,€0.29,€0.29
2024-05-25,Jubilant Jellybean,25603601,2024-05-25,€116.29,€90.00,€107.52,€8.86,2772b208-9bd2-4817-a281-af19555e0ec5,13480035,9433663,2024-05-25,Yes,,€0.89,€6.07
2024-05-31,Daring Dragon,25731608,2024-05-31,€28.12,€72.80,€26.00,€2.15,5e160574-2903-43c6-bf2b-9091ba693c26,2808488,4240102,2024-05-31,No,,€0.22,€0.22
2024-05-31,Daring Dragon,23735499,2024-02-02,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,4773283,5604778,2024-02-02,Yes,,€0.72,€5.10
2024-05-26,Lucky Llama,25100613,2024-05-21,€97.34,€117.00,€90.00,€7.44,dcd3cee8-dbe6-48fa-a229-f544c6857872,12902698,7529692,2024-05-02,No,,€0.74,€0.74
2024-05-05,Golden Giraffe,25116585,2024-05-04,€75.17,€61.60,€69.50,€5.76,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13619680,11021786,2024-05-03,Yes,,€0.58,€2.21
2024-05-08,Fancy Flamingo,25167351,2024-05-08,€70.30,€95.20,€65.00,€5.37,6914373f-7098-4132-a8de-5af04c8204b7,11441648,515301,2024-05-06,No,,€0.54,€0.54
2024-05-23,Electric Emu,25482033,2024-05-23,€34.61,€103.00,€32.00,€2.64,62df8913-4e36-4cb0-a971-44b8ccff3d7b,6444056,8866117,2024-05-21,No,,€0.26,€0.26
2024-05-25,Jubilant Jellybean,25288422,2024-05-12,€193.37,€149.00,€178.80,€14.78,2772b208-9bd2-4817-a281-af19555e0ec5,6522234,13713211,2024-05-12,Yes,,€1.48,€10.43
2024-05-31,Daring Dragon,25291242,2024-05-23,€35.69,€33.00,€33.00,€2.72,5e160574-2903-43c6-bf2b-9091ba693c26,3848912,522855,2024-05-12,No,,€0.27,€0.27
2024-05-23,Electric Emu,25490410,2024-05-23,€42.18,€145.60,€39.00,€3.22,62df8913-4e36-4cb0-a971-44b8ccff3d7b,537587,656204,2024-05-21,No,,€0.32,€0.32
2024-05-23,Electric Emu,25505030,2024-05-23,€48.67,€123.20,€45.00,€3.72,62df8913-4e36-4cb0-a971-44b8ccff3d7b,12323732,730698,2024-05-22,No,,€0.37,€0.37
2024-05-23,Electric Emu,25531465,2024-05-23,€48.67,€95.20,€45.00,€3.72,62df8913-4e36-4cb0-a971-44b8ccff3d7b,7095503,6520561,2024-05-23,No,,€0.37,€0.37
2024-05-23,Electric Emu,25538927,2024-05-23,€43.26,€95.20,€40.00,€3.30,62df8913-4e36-4cb0-a971-44b8ccff3d7b,12940088,3628096,2024-05-23,No,,€0.33,€0.33
2024-05-31,Daring Dragon,25554765,2024-05-28,€27.04,€61.60,€25.00,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,5381680,1490777,2024-05-24,No,,€0.21,€0.21
2024-05-26,Lucky Llama,24931596,2024-05-20,€86.52,€120.00,€80.00,€6.61,dcd3cee8-dbe6-48fa-a229-f544c6857872,12870218,2518331,2024-04-23,No,,€0.66,€0.66
2024-05-26,Lucky Llama,25295577,2024-05-21,€75.71,€110.00,€70.00,€5.78,dcd3cee8-dbe6-48fa-a229-f544c6857872,4991107,5282823,2024-05-12,No,,€0.58,€0.58
2024-05-23,Electric Emu,25482275,2024-05-21,€52.89,€95.20,€48.90,€4.04,62df8913-4e36-4cb0-a971-44b8ccff3d7b,3174516,8450657,2024-05-21,No,,€0.40,€0.40
2024-05-26,Lucky Llama,25614159,2024-05-26,€64.89,€129.00,€60.00,€4.96,dcd3cee8-dbe6-48fa-a229-f544c6857872,730317,2107698,2024-05-26,No,,€0.50,€0.50
2024-05-29,Curious Cactus,25684725,2024-05-29,€25.96,€64.96,€24.00,€1.98,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13887658,313023,2024-05-29,No,,€0.20,€0.20
2024-05-05,Golden Giraffe,24944481,2024-04-24,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,5293842,889315,2024-04-24,Yes,,€0.61,€4.31
2024-05-05,Golden Giraffe,24948265,2024-04-24,€79.95,€61.60,€73.92,€6.11,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13546712,2217379,2024-04-24,Yes,,€0.61,€4.31
2024-05-05,Golden Giraffe,25087026,2024-05-01,€66.62,€61.60,€61.60,€5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,12815863,6609276,2024-05-01,No,,€0.51,€0.51
2024-05-08,Fancy Flamingo,25196856,2024-05-08,€64.89,€60.00,€60.00,€4.96,6914373f-7098-4132-a8de-5af04c8204b7,1146507,5299189,2024-05-07,No,,€0.50,€0.50
2024-05-25,Jubilant Jellybean,25315698,2024-05-13,€116.29,€116.00,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,2875209,7929983,2024-05-13,No,,€0.89,€0.89
2024-05-24,Hungry Hedgehog,25467564,2024-05-20,€115.53,€89.00,€106.82,€8.86,a9f8217c-e4ac-45de-a588-36521e661c14,13781333,107016,2024-05-20,Yes,,€0.89,€6.24
2024-05-25,Jubilant Jellybean,25469717,2024-05-20,€152.63,€117.60,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,8361710,13788941,2024-05-20,Yes,,€1.17,€8.23
2024-05-31,Daring Dragon,25474100,2024-05-29,€37.85,€72.80,€35.00,€2.90,5e160574-2903-43c6-bf2b-9091ba693c26,485288,13875844,2024-05-20,No,,€0.29,€0.29
2024-05-25,Jubilant Jellybean,25548138,2024-05-24,€116.29,€90.00,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,5571946,7846971,2024-05-24,Yes,,€0.89,€6.07
2024-05-08,Fancy Flamingo,25167353,2024-05-08,€70.30,€95.20,€65.00,€5.37,6914373f-7098-4132-a8de-5af04c8204b7,11441648,515301,2024-05-06,No,,€0.54,€0.54
2024-05-08,Fancy Flamingo,25206523,2024-05-08,€32.45,€72.80,€30.00,€2.48,6914373f-7098-4132-a8de-5af04c8204b7,11336653,477948,2024-05-08,No,,€0.25,€0.25
2024-05-08,Fancy Flamingo,25214271,2024-05-08,€34.99,€72.80,€32.35,€2.68,6914373f-7098-4132-a8de-5af04c8204b7,1912739,200916,2024-05-08,No,,€0.27,€0.27
2024-05-23,Electric Emu,25504746,2024-05-22,€37.85,€95.00,€35.00,€2.90,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13079334,13805293,2024-05-22,No,,€0.29,€0.29
2024-05-08,Fancy Flamingo,25132566,2024-05-08,€48.67,€73.00,€45.00,€3.72,6914373f-7098-4132-a8de-5af04c8204b7,11510349,6529328,2024-05-03,No,,€0.37,€0.37
2024-05-31,Daring Dragon,25470580,2024-05-30,€21.63,€72.80,€20.00,€1.66,5e160574-2903-43c6-bf2b-9091ba693c26,342420,574113,2024-05-20,No,,€0.17,€0.17
2024-05-29,Curious Cactus,25639422,2024-05-28,€75.71,€87.36,€70.00,€5.79,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,4458875,13497483,2024-05-27,No,,€0.58,€0.58
2024-05-31,Daring Dragon,25738937,2024-05-31,€10.38,€72.80,€9.60,€0.79,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,9426084,2024-05-31,No,,€0.08,€0.08
2024-05-05,Golden Giraffe,24930124,2024-04-23,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,4419788,180939,2024-04-23,Yes,,€0.61,€4.31
2024-05-08,Fancy Flamingo,25206034,2024-05-08,€49.99,€72.80,€46.22,€3.82,6914373f-7098-4132-a8de-5af04c8204b7,1912739,13675829,2024-05-08,No,,€0.38,€0.38
2024-05-24,Hungry Hedgehog,25506845,2024-05-22,€152.63,€140.00,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,6522234,7143537,2024-05-22,No,,€1.17,€1.17
2024-05-31,Daring Dragon,25698273,2024-05-31,€16.22,€72.80,€15.00,€1.24,5e160574-2903-43c6-bf2b-9091ba693c26,494043,1158489,2024-05-30,No,,€0.12,€0.12
2024-05-05,Golden Giraffe,24804775,2024-04-22,€49.99,€49.28,€46.22,€3.82,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1395872,6573691,2024-04-16,No,,€0.38,€0.38
2024-05-23,Electric Emu,25484541,2024-05-23,€56.78,€95.20,€52.50,€4.35,62df8913-4e36-4cb0-a971-44b8ccff3d7b,9638471,12473339,2024-05-21,No,,€0.43,€0.43
2024-05-27,Brilliant Banjo,25495218,2024-05-24,€102.74,€139.44,€95.00,€7.86,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,13800050,11928193,2024-05-21,No,,€0.79,€0.79
2024-05-23,Electric Emu,25501193,2024-05-22,€43.26,€40.00,€40.00,€3.30,62df8913-4e36-4cb0-a971-44b8ccff3d7b,7199629,503366,2024-05-22,No,,€0.33,€0.33
2024-05-29,Curious Cactus,25549023,2024-05-28,€64.89,€64.96,€60.00,€4.96,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,8420406,13497483,2024-05-24,No,,€0.50,€0.50
2024-05-25,Jubilant Jellybean,25553417,2024-05-24,€116.29,€100.35,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,11191756,6354342,2024-05-24,Yes,,€0.89,€0.90
2024-05-31,Daring Dragon,25685566,2024-05-30,€32.45,€72.80,€30.00,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,540961,10092405,2024-05-29,No,,€0.25,€0.25
2024-05-31,Daring Dragon,23740385,2024-02-02,€94.48,€72.80,€87.36,€7.22,5e160574-2903-43c6-bf2b-9091ba693c26,10582795,1276269,2024-02-02,Yes,,€0.72,€5.10
2024-05-29,Curious Cactus,24602743,2024-04-02,€94.48,€87.36,€87.36,€7.22,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,3929238,777247,2024-04-02,No,,€0.72,€0.72
2024-05-29,Curious Cactus,25112604,2024-05-03,€99.50,€87.36,€92.00,€7.60,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13608561,3042218,2024-05-03,Yes,,€0.76,€0.02
2024-05-25,Jubilant Jellybean,25557283,2024-05-24,€64.89,€60.00,€60.00,€4.96,2772b208-9bd2-4817-a281-af19555e0ec5,13829034,9621180,2024-05-24,No,,€0.50,€0.50
2024-05-25,Jubilant Jellybean,25579691,2024-05-25,€152.62,€125.00,€141.12,€12.94,2772b208-9bd2-4817-a281-af19555e0ec5,9849872,13839284,2024-05-25,Yes,,€1.29,€4.53
2024-05-31,Daring Dragon,25730087,2024-05-31,€29.99,€72.80,€27.73,€2.30,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,9055610,2024-05-31,No,,€0.23,€0.23
2024-05-26,Lucky Llama,25575969,2024-05-25,€70.30,€168.40,€65.00,€5.37,dcd3cee8-dbe6-48fa-a229-f544c6857872,3505538,1266006,2024-05-24,No,,€0.54,€0.54
2024-05-26,Lucky Llama,25582920,2024-05-26,€75.71,€95.00,€70.00,€5.79,dcd3cee8-dbe6-48fa-a229-f544c6857872,13839484,20176,2024-05-25,No,,€0.58,€0.58
2024-05-31,Daring Dragon,25677714,2024-05-29,€27.04,€72.80,€25.00,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,185970,2817932,2024-05-29,No,,€0.21,€0.21
2024-05-26,Lucky Llama,24871134,2024-04-20,€86.52,€80.00,€80.00,€6.62,dcd3cee8-dbe6-48fa-a229-f544c6857872,13506390,926706,2024-04-20,No,,€0.66,€0.66
2024-05-31,Daring Dragon,25730134,2024-05-31,€21.50,€72.80,€19.88,€1.64,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,56868,2024-05-31,No,,€0.16,€0.16
2024-05-29,Curious Cactus,21716908,2023-09-14,€83.28,€64.96,€77.00,€6.37,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1184952,11985886,2023-09-14,Yes,,€0.64,€4.10
2024-05-29,Curious Cactus,21834146,2023-09-23,€98.84,€76.16,€91.39,€7.55,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,597061,487360,2023-09-23,Yes,,€0.76,€5.33
2024-05-26,Lucky Llama,24163070,2024-03-05,€86.52,€80.00,€80.00,€6.62,dcd3cee8-dbe6-48fa-a229-f544c6857872,5101098,5864261,2024-03-04,No,,€0.66,€0.66
2024-05-31,Daring Dragon,24740975,2024-04-12,€60.00,€50.40,€55.48,€4.58,5e160574-2903-43c6-bf2b-9091ba693c26,13450723,11393639,2024-04-11,Yes,,€0.46,€1.15
2024-05-08,Fancy Flamingo,25184937,2024-05-07,€53.54,€72.80,€49.50,€4.05,6914373f-7098-4132-a8de-5af04c8204b7,264291,13655438,2024-05-07,No,,€0.41,€0.41
2024-05-08,Fancy Flamingo,25186413,2024-05-07,€50.99,€72.80,€47.14,€3.90,6914373f-7098-4132-a8de-5af04c8204b7,1912739,13578473,2024-05-07,No,,€0.39,€0.39
2024-05-25,Jubilant Jellybean,25554819,2024-05-24,€116.29,€89.60,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,9361,12213173,2024-05-24,Yes,,€0.89,€6.27
2024-05-29,Curious Cactus,25633751,2024-05-28,€37.85,€76.16,€35.00,€2.89,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2076116,1421817,2024-05-27,No,,€0.29,€0.29
2024-05-27,Brilliant Banjo,25641753,2024-05-27,€86.52,€125.00,€80.00,€6.61,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,8011481,12310837,2024-05-27,No,,€0.66,€0.66
2024-05-23,Electric Emu,25513193,2024-05-22,€48.67,€123.00,€45.00,€3.72,62df8913-4e36-4cb0-a971-44b8ccff3d7b,185970,8279923,2024-05-22,No,,€0.37,€0.37
2024-05-27,Brilliant Banjo,24941855,2024-04-30,€189.26,€185.00,€175.00,€15.98,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,13446834,27059,2024-04-24,No,,€1.60,€1.60
2024-05-25,Jubilant Jellybean,25503177,2024-05-22,€116.29,€100.00,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,7997564,5170848,2024-05-22,Yes,,€0.89,€1.07
2024-05-29,Curious Cactus,25507911,2024-05-25,€83.82,€98.56,€77.50,€6.41,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,10669677,709540,2024-05-22,No,,€0.64,€0.64
2024-05-31,Daring Dragon,25559554,2024-05-26,€34.61,€50.40,€32.00,€2.64,5e160574-2903-43c6-bf2b-9091ba693c26,396301,538698,2024-05-24,No,,€0.26,€0.26
2024-05-24,Hungry Hedgehog,25561370,2024-05-24,€118.97,€176.81,€110.00,€9.09,a9f8217c-e4ac-45de-a588-36521e661c14,13829940,2145622,2024-05-24,No,,€0.91,€0.91
2024-05-31,Daring Dragon,25712362,2024-05-30,€28.12,€61.60,€26.00,€2.15,5e160574-2903-43c6-bf2b-9091ba693c26,7850170,6339676,2024-05-30,No,,€0.22,€0.22
2024-05-29,Curious Cactus,21724999,2023-09-15,€84.31,€64.96,€77.95,€6.44,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,321290,33737,2023-09-15,Yes,,€0.64,€4.55
2024-05-05,Golden Giraffe,25065341,2024-04-30,€66.62,€61.60,€61.60,€5.10,e0d78d5c-7086-4d89-87ef-b1388f842f2c,6232498,9706547,2024-04-30,No,,€0.51,€0.51
2024-05-05,Golden Giraffe,25074754,2024-04-30,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,3353654,1415095,2024-04-30,Yes,,€0.61,€4.31
2024-05-29,Curious Cactus,25466665,2024-05-28,€37.85,€33.00,€35.00,€2.90,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,549043,433903,2024-05-20,Yes,,€0.29,€0.13
2024-05-25,Jubilant Jellybean,25525082,2024-05-23,€91.93,€72.80,€85.00,€7.02,2772b208-9bd2-4817-a281-af19555e0ec5,3194899,13813293,2024-05-23,Yes,,€0.70,€3.98
2024-05-29,Curious Cactus,24622106,2024-04-03,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,132312,6547902,2024-04-03,Yes,,€0.65,€4.55
2024-05-08,Fancy Flamingo,25212303,2024-05-08,€99.99,€95.00,€92.46,€7.64,6914373f-7098-4132-a8de-5af04c8204b7,1912739,13676662,2024-05-08,No,,€0.76,€0.76
2024-05-25,Jubilant Jellybean,25507532,2024-05-22,€152.63,€158.00,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,11441648,10130356,2024-05-22,No,,€1.17,€1.17
2024-05-23,Electric Emu,25541650,2024-05-23,€54.06,€95.20,€49.99,€4.14,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13480035,1735232,2024-05-23,No,,€0.41,€0.41
2024-05-25,Jubilant Jellybean,25507371,2024-05-22,€152.63,€134.40,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,11441648,8040167,2024-05-22,No,,€1.17,€1.17
2024-05-25,Jubilant Jellybean,25557706,2024-05-24,€116.29,€120.00,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,6355243,6354342,2024-05-24,No,,€0.89,€0.89
2024-05-31,Daring Dragon,25632791,2024-05-29,€27.04,€72.80,€25.00,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,13862991,13386332,2024-05-27,No,,€0.21,€0.21
2024-05-31,Daring Dragon,25689972,2024-05-31,€21.63,€72.80,€20.00,€1.65,5e160574-2903-43c6-bf2b-9091ba693c26,13890270,1092213,2024-05-29,No,,€0.17,€0.17
2024-05-31,Daring Dragon,24349619,2024-03-16,€89.76,€72.80,€83.00,€6.86,5e160574-2903-43c6-bf2b-9091ba693c26,489870,7004191,2024-03-16,Yes,,€0.69,€3.02
2024-05-05,Golden Giraffe,25159679,2024-05-05,€54.08,€61.60,€50.00,€4.10,e0d78d5c-7086-4d89-87ef-b1388f842f2c,12955879,13308792,2024-05-05,No,,€0.41,€0.41
2024-05-08,Fancy Flamingo,25195263,2024-05-08,€72.46,€105.20,€67.00,€5.54,6914373f-7098-4132-a8de-5af04c8204b7,9607187,469263,2024-05-07,No,,€0.55,€0.55
2024-05-25,Jubilant Jellybean,25346443,2024-05-15,€116.29,€100.00,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,6928614,1816310,2024-05-15,Yes,,€0.89,€1.07
2024-05-29,Curious Cactus,25677427,2024-05-29,€38.93,€33.00,€36.00,€2.98,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13884028,1658938,2024-05-29,Yes,,€0.30,€0.60
2024-05-05,Golden Giraffe,25160341,2024-05-05,€43.26,€61.60,€40.00,€3.30,e0d78d5c-7086-4d89-87ef-b1388f842f2c,522406,291216,2024-05-05,No,,€0.33,€0.33
2024-05-24,Hungry Hedgehog,25465077,2024-05-20,€116.29,€130.00,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,708011,184995,2024-05-20,No,,€0.89,€0.89
2024-05-25,Jubilant Jellybean,25551175,2024-05-24,€152.63,€135.00,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,1656037,11981800,2024-05-24,No,,€1.17,€1.17
2024-05-25,Jubilant Jellybean,25566129,2024-05-24,€152.75,€125.00,€141.24,€11.72,2772b208-9bd2-4817-a281-af19555e0ec5,9849872,13830915,2024-05-24,Yes,,€1.17,€4.59
